postcode,locality,state,dc,type,sa3,sa3_name,sa4,sa4_name,region,status,sa1_code_2021,sa1_name_2021,sa2_code_2021,sa2_name_2021,ra_2021,ra_2021_name,mmm_2019,ced,altitude,charge_zone,phn_code,phn_name,lga_region,lga_code,electorate,electorate_rating,state_electoral_code,state_electoral_name,area_km2,long,lat
3752,MORANG SOUTH,VIC,MORANG SOUTH,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20904143635.0,South Morang,209041436.0,South Morang - South,20.0,Major Cities of Australia,1.0,Scullin,,V1,PHN202,Eastern Melbourne,Whittlesea,27070.0,Scullin,Outer Metropolitan,28804.0,Yan Yean (Northern Victoria),21.45413701547205,145.0836378595123,-37.63166117605048
3753,BEVERIDGE,VIC,BEVERIDGE,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20904122512.0,Beveridge,209041225.0,Whittlesea,21.0,Inner Regional Australia,1.0,Mcewen,261.548645019531,V1,PHN202,Eastern Melbourne,Whittlesea,27070.0,McEwen,Rural,28804.0,Yan Yean (Northern Victoria),111.7188975391991,144.9719259791644,-37.47616668815439
3754,DOREEN,VIC,DOREEN,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20904153223.0,Mernda,209041532.0,Mernda - South,20.0,Major Cities of Australia,1.0,Mcewen,165.850891113281,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Scullin,Outer Metropolitan,28804.0,Yan Yean (Northern Victoria),56.05865368636136,145.11709149078868,-37.59486540573778
3755,YAN YEAN,VIC,MERNDA,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20904122503.0,Yan Yean,209041225.0,Whittlesea,21.0,Inner Regional Australia,1.0,Mcewen,183.0,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,28804.0,Yan Yean (Northern Victoria),28.393376456122056,145.12705598649674,-37.550295336486144
3756,CHINTIN,VIC,WALLAN WALLAN,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123517.0,Darraweit Guim,210021235.0,Romsey,21.0,Inner Regional Australia,5.0,Mcewen,343.509582519531,V1,PHN202,Eastern Melbourne,Macedon Ranges,24130.0,McEwen,Rural,28804.0,Yan Yean (Northern Victoria),200.88483289635377,144.92596589820252,-37.412983615644485
3757,BRUCES CREEK,VIC,WHITTLESEA,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20904122528.0,Whittlesea,209041225.0,Whittlesea,21.0,Inner Regional Australia,2.0,Mcewen,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,28804.0,Yan Yean (Northern Victoria),285.49973700697933,145.19352613938216,-37.47675909840563
3758,HEATHCOTE JUNCTION,VIC,WANDONG,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20904122423.0,Heathcote Junction,209041224.0,Wallan,21.0,Inner Regional Australia,4.0,Mcewen,415.611236572266,V1,PHN202,Eastern Melbourne,Mitchell,24850.0,McEwen,Rural,28804.0,Yan Yean (Northern Victoria),44.70550771346248,145.0341418194458,-37.359463969616776
3759,PANTON HILL,VIC,PANTON HILL,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20903121220.0,Panton Hill,209031212.0,Panton Hill - St Andrews,21.0,Inner Regional Australia,1.0,Mcewen,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,22304.0,Eildon (Northern Victoria),21.0903121627724,145.2464658557884,-37.642805614955776
3760,SMITHS GULLY,VIC,Victoria Country 1,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3,Updated 4-Dec-2022,20903121204.0,Smiths Gully,209031212.0,Panton Hill - St Andrews,21.0,Inner Regional Australia,2.0,Mcewen,220.389862060547,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,22304.0,Eildon (Northern Victoria),14.752221717719909,145.28834536343976,-37.6270006991984
3761,ST ANDREWS,VIC,Victoria Country 1,,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20903121207.0,St Andrews (Vic.),209031212.0,Panton Hill - St Andrews,21.0,Inner Regional Australia,2.0,Mcewen,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,22304.0,Eildon (Northern Victoria),39.78991893708426,145.28737971718255,-37.5832549516855
3762,BYLANDS,VIC,Victoria Country 1,,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,21002123501.0,Springfield (Macedon Ranges - Vic.),210021235.0,Romsey,21.0,Inner Regional Australia,2.0,Mcewen,424.032653808594,V1,PHN202,Eastern Melbourne,Macedon Ranges,24130.0,McEwen,Rural,24504.0,Macedon (Northern Victoria),40.59251581100733,144.93868701416784,-37.3542373379451
3763,KINGLAKE,VIC,KINGLAKE,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20903121210.0,Kinglake,209031212.0,Panton Hill - St Andrews,21.0,Inner Regional Australia,5.0,Indi,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,22304.0,Eildon (Northern Victoria),115.14490523425764,145.35812527497333,-37.5107382418732
3764,FORBES,VIC,KILMORE,Delivery Area,21002.0,Macedon Ranges,210.0,Melbourne - North West,R3,Updated 6-Feb-2020,20401106008.0,Sugarloaf Creek,204011060.0,Seymour Surrounds,21.0,Inner Regional Australia,4.0,Mcewen,,V1,PHN205,Murray,Macedon Ranges,24130.0,Nicholls,Rural,24504.0,Macedon (Northern Victoria),439.0857633775905,144.93431975305347,-37.21224532133809
3765,MONTROSE,VIC,MOOROOLBARK DC,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128217.0,Sassafras (Vic.),211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,193.32958984375,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),11.030548114104958,145.34687112537114,-37.81276651437855
3766,KALORAMA,VIC,MOOROOLBARK DC,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128230.0,Silvan,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),8.465880960049613,145.38331206738633,-37.81725229052364
3767,MOUNT DANDENONG,VIC,MOOROOLBARK DC,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128229.0,Mount Dandenong,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),7.936165918858684,145.35020481348096,-37.83627767866788
3770,COLDSTREAM,VIC,MOOROOLBARK DC,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128521.0,Gruyere,211051285.0,Wandin - Seville,21.0,Inner Regional Australia,1.0,Casey,81.8260192871094,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,22801.0,Evelyn (Eastern Victoria),135.01228634504702,145.42445693898063,-37.71138753745844
3775,CHRISTMAS HILLS,VIC,YARRA GLEN,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105127634.0,Yarra Glen,211051276.0,Healesville - Yarra Glen,21.0,Inner Regional Australia,2.0,Casey,136.869613647461,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,22304.0,Eildon (Northern Victoria),173.76152350128203,145.3787539592202,-37.62538087343026
3777,BADGER CREEK,VIC,HEALESVILLE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128609.0,Wesburn,211051286.0,Yarra Valley,21.0,Inner Regional Australia,2.0,Casey,425.810974121094,V1,PHN202,Eastern Melbourne,Murrindindi,25620.0,Indi,Rural,22304.0,Eildon (Northern Victoria),373.3856322881399,145.51967881051533,-37.590334190370406
3778,FERNSHAW,VIC,HEALESVILLE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128609.0,Wesburn,211051286.0,Yarra Valley,21.0,Inner Regional Australia,4.0,Indi,526.878540039063,V1,PHN205,Murray,Yarra Ranges,27450.0,Indi,Rural,22304.0,Eildon (Northern Victoria),220.42570360408905,145.6354122236894,-37.55624498537485
3779,CAMBARVILLE,VIC,MARYSVILLE,Delivery Area,20401.0,Upper Goulburn Valley,204.0,Hume,R3,Updated 6-Feb-2020,20401106101.0,Toorongo,204011061.0,Upper Yarra Valley,21.0,Inner Regional Australia,5.0,Indi,878.261657714844,V1,PHN205,Murray,Yarra Ranges,27450.0,Indi,Rural,22304.0,Eildon (Northern Victoria),580.4188723686932,145.9395754112442,-37.57925330630716
3781,COCKATOO,VIC,COCKATOO,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201128953.0,Nangana,212011289.0,Emerald - Cockatoo,21.0,Inner Regional Australia,1.0,La Trobe,186.414627075195,V1,PHN203,South Eastern Melbourne,Cardinia,21450.0,Menzies,,25101.0,Monbulk (Eastern Victoria),42.36749935827776,145.51079496639687,-37.93314667967865
3782,AVONSLEIGH,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201128952.0,Avonsleigh,212011289.0,Emerald - Cockatoo,20.0,Major Cities of Australia,1.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),88.69927300087143,145.4569950753764,-37.92089170352092
3783,GEMBROOK,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201128953.0,Nangana,212011289.0,Emerald - Cockatoo,21.0,Inner Regional Australia,5.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,21450.0,Menzies,,25701.0,Narracan (Eastern Victoria),202.3352476061061,145.6387991076797,-37.94497133184783
3785,TREMONT,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128228.0,Tremont,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,275.480010986328,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),5.512047335846781,145.31618829022008,-37.87910082362303
3786,FERNY CREEK,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128401.0,Upwey,211051284.0,Upwey - Tecoma,20.0,Major Cities of Australia,1.0,Casey,534.945617675781,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),4.514613723051575,145.33535156439126,-37.876716149104034
3787,SASSAFRAS,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128225.0,Sassafras (Vic.),211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,520.453857421875,V1,PHN202,Eastern Melbourne,Knox,23670.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),3.4167480577501634,145.35162000484337,-37.86457921059064
3788,OLINDA,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128230.0,Silvan,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),17.752785672376586,145.37968893352985,-37.85236547119245
3789,SHERBROOKE,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128231.0,Sherbrooke,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,461.936828613281,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),6.659353176802775,145.35936937953537,-37.888512684423866
3791,KALLISTA,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128231.0,Sherbrooke,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,374.528259277344,V1,PHN202,Eastern Melbourne,Cardinia,21450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),12.053175182081002,145.40485653655708,-37.9004827796672
3792,THE PATCH,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128209.0,The Patch,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),3.976188374218384,145.40215681057393,-37.89186982054072
3793,MONBULK,VIC,BELGRAVE DELIVERY CENTRE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128212.0,Olinda (Vic.),211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,214.610977172852,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),19.884741482662548,145.4276426437963,-37.87389696089552
3795,SILVAN,VIC,SILVAN,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128230.0,Silvan,211051282.0,Mount Dandenong - Olinda,20.0,Major Cities of Australia,1.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25101.0,Monbulk (Eastern Victoria),30.17436644311164,145.43343639076383,-37.836828920788605
3796,MOUNT EVELYN,VIC,MOOROOLBARK DC,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128326.0,Mount Evelyn,211051283.0,Mount Evelyn,20.0,Major Cities of Australia,1.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,22801.0,Evelyn (Eastern Victoria),16.98976274930315,145.38821104738506,-37.78729155550398
3797,GILDEROY,VIC,WARBURTON,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128657.0,Yarra Junction,211051286.0,Yarra Valley,21.0,Inner Regional Australia,5.0,Casey,,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,22304.0,Eildon (Northern Victoria),142.62446152434114,145.70352161475446,-37.84498049609104
3799,BIG PATS CREEK,VIC,WARBURTON,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,21105128653.0,East Warburton,211051286.0,Yarra Valley,21.0,Inner Regional Australia,5.0,Casey,366.790863037109,V1,PHN205,Murray,Yarra Ranges,27450.0,Casey,Rural,22304.0,Eildon (Northern Victoria),706.2158831716868,145.80458010217092,-37.70510788726753
3802,ENDEAVOUR HILLS,VIC,DANDENONG DC,Delivery Area,21202.0,Casey - North,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21202145436.0,Endeavour Hills,212021454.0,Endeavour Hills - South,20.0,Major Cities of Australia,1.0,Bruce,65.4468841552734,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Bruce,Outer Metropolitan,25805.0,Narre Warren North (South-Eastern Metropolitan),15.132546411222275,145.25602147206246,-37.96963960542245
3803,HALLAM,VIC,DANDENONG DC,Delivery Area,21202.0,Casey - North,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21202145434.0,Hallam,212021454.0,Endeavour Hills - South,20.0,Major Cities of Australia,1.0,Bruce,,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Bruce,Outer Metropolitan,25805.0,Narre Warren North (South-Eastern Metropolitan),8.414904565430355,145.26836141180723,-38.00678726763174
3804,NARRE WARREN EAST,VIC,NARRE WARREN DC,Delivery Area,21202.0,Casey - North,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21202145503.0,Narre Warren,212021455.0,Narre Warren - North East,20.0,Major Cities of Australia,1.0,Bruce,94.3417510986328,V1,PHN203,South Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,25805.0,Narre Warren North (South-Eastern Metropolitan),31.645184263726847,145.3273090550537,-37.97642858480159
3805,FOUNTAIN GATE,VIC,NARRE WARREN DC,Delivery Area,21203.0,Casey - South,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21203145837.0,Narre Warren South,212031458.0,Narre Warren South - West,20.0,Major Cities of Australia,1.0,Holt,,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Holt,Outer Metropolitan,25905.0,Narre Warren South (South-Eastern Metropolitan),27.57810263512514,145.3043415776919,-38.0365550789906
3806,BERWICK,VIC,NARRE WARREN DC,Delivery Area,21203.0,Casey - South,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21202155425.0,Berwick,212021554.0,Berwick - South West,20.0,Major Cities of Australia,1.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Menzies,,25805.0,Narre Warren North (South-Eastern Metropolitan),45.76773722044519,145.35174056483405,-38.02742073480347
3807,BEACONSFIELD,VIC,NARRE WARREN DC,Delivery Area,21202.0,Casey - North,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21202155308.0,Beaconsfield (Vic.),212021553.0,Berwick - South East,20.0,Major Cities of Australia,1.0,La Trobe,54.0709686279297,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Monash,,21005.0,Berwick (South-Eastern Metropolitan),14.697275936199738,145.38502221127558,-38.034460699249216
3808,BEACONSFIELD UPPER,VIC,BEACONSFIELD UPPER,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21201154635.0,Guys Hill,212011546.0,Beaconsfield - Officer,20.0,Major Cities of Australia,1.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,21450.0,Menzies,,26501.0,Pakenham (Eastern Victoria),35.28073091291079,145.43191619328226,-37.9946541043284
3809,OFFICER,VIC,PAKENHAM DC,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201155016.0,Officer,212011550.0,Pakenham - North West,20.0,Major Cities of Australia,1.0,La Trobe,30.4336376190186,V1,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,,26501.0,Pakenham (Eastern Victoria),48.064331031221336,145.41694558751473,-38.07363057114573
3810,PAKENHAM,VIC,PAKENHAM DC,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201155254.0,Pakenham,212011552.0,Pakenham - South West,21.0,Inner Regional Australia,1.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,,26501.0,Pakenham (Eastern Victoria),142.71563463911352,145.491535357792,-38.0701688637166
3812,MARYKNOLL,VIC,NAR NAR GOON,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201155114.0,Pakenham,212011551.0,Pakenham - South East,21.0,Inner Regional Australia,2.0,La Trobe,42.4616317749023,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural,26501.0,Pakenham (Eastern Victoria),97.37596941933748,145.56856489903487,-38.07302808810765
3813,TYNONG,VIC,TYNONG,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201154723.0,Tynong North,212011547.0,Bunyip - Garfield,21.0,Inner Regional Australia,2.0,Monash,114.703079223633,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),69.69450042754828,145.62751027916067,-38.0486727211981
3814,CORA LYNN,VIC,CORA LYNN,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201154727.0,Garfield,212011547.0,Bunyip - Garfield,21.0,Inner Regional Australia,2.0,Monash,39.793399810791,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),77.727473086965,145.65572466576953,-38.10101833778168
3815,BUNYIP,VIC,DROUIN,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201154726.0,Tonimbuk,212011547.0,Bunyip - Garfield,21.0,Inner Regional Australia,4.0,Monash,110.556632995605,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),103.91845741993802,145.7104803149376,-38.07483474625047
3816,LABERTOUCHE,VIC,LONGWARRY,Delivery Area,21201.0,Cardinia,212.0,Melbourne - South East,R3,Updated 6-Feb-2020,21201154716.0,Vervale,212011547.0,Bunyip - Garfield,21.0,Inner Regional Australia,5.0,Monash,71.9122619628906,V2,PHN204,Gippsland,Cardinia,21450.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),151.41723417245626,145.7724325379019,-38.091028343256006
3818,ATHLONE,VIC,DROUIN,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107920.0,Torwood,205011079.0,Warragul,21.0,Inner Regional Australia,5.0,Monash,,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),279.62601513404985,145.8416830052515,-38.138673464424336
3820,BONA VISTA,VIC,WARRAGUL DC,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107955.0,Warragul,205011079.0,Warragul,21.0,Inner Regional Australia,4.0,Monash,,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),74.28938240171912,145.93868493358616,-38.16131287483321
3821,BRAVINGTON,VIC,Victoria Country 2,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107952.0,Warragul,205011079.0,Warragul,21.0,Inner Regional Australia,4.0,Monash,161.035247802734,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),298.53300939453976,145.97114905456223,-38.16691595193907
3822,CLOVERLEA,VIC,YARRAGON,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107936.0,Warragul,205011079.0,Warragul,21.0,Inner Regional Australia,4.0,Monash,,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),62.76388129229699,146.00885714839504,-38.19981972303093
3823,ALLAMBEE,VIC,YARRAGON,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20503109012.0,Wild Dog Valley (Vic.),205031090.0,Leongatha,21.0,Inner Regional Australia,5.0,Monash,93.4243545532227,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),122.46048630637208,146.06782192893448,-38.22000754887012
3824,TRAFALGAR EAST,VIC,TRAFALGAR LPO,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107821.0,Trafalgar (Vic.),205011078.0,Trafalgar (Vic.),21.0,Inner Regional Australia,3.0,Monash,,V2,PHN204,Gippsland,Latrobe (Vic.),23810.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),213.4935500652248,146.16795648401833,-38.22246962762809
3825,ABERFELDY,VIC,MOE DELIVERY CENTRE,Delivery Area,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20505110114.0,Yangoura,205051101.0,Maffra,22.0,Outer Regional Australia,5.0,Monash,443.731781005859,V2,PHN204,Gippsland,Wellington,26810.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),1871.940078760092,146.32829358519828,-37.91222883732019
3831,NEERIM,VIC,NEERIM SOUTH,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107722.0,Neerim North,205011077.0,Mount Baw Baw Region,21.0,Inner Regional Australia,5.0,Monash,266.096862792969,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),176.20238443071932,146.0199601615641,-37.99854461095136
3832,NAYOOK,VIC,NEERIM JUNCTION,Delivery Area,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,Updated 25-Mar-2020,20501107722.0,Neerim North,205011077.0,Mount Baw Baw Region,21.0,Inner Regional Australia,5.0,Monash,,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),52.41400871613751,145.99010753489017,-37.92206186586716
3833,BAW BAW,VIC,NOOJEE,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,Updated 6-Feb-2020,20501107718.0,Gentle Annie,205011077.0,Mount Baw Baw Region,22.0,Outer Regional Australia,5.0,Monash,856.670349121094,V2,PHN205,Murray,Yarra Ranges,27450.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),931.5572767564756,146.06056668032164,-37.84928342110623
3835,THORPDALE,VIC,THORPDALE,Delivery Area,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20501107817.0,Thorpdale,205011078.0,Trafalgar (Vic.),21.0,Inner Regional Australia,5.0,Monash,251.490585327148,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural,25701.0,Narracan (Eastern Victoria),65.70462546483061,146.17062424810888,-38.30361202361479
3840,DRIFFIELD,VIC,MORWELL DC,Delivery Area,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20504109638.0,Traralgon,205041096.0,Morwell,21.0,Inner Regional Australia,4.0,Gippsland,,V2,PHN204,Gippsland,Latrobe (Vic.),23810.0,Gippsland,Rural,25401.0,Morwell (Eastern Victoria),341.189579529799,146.42050024115048,-38.28122618688148
3842,CHURCHILL,VIC,MORWELL DC,Delivery Area,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,R3,Updated 6-Feb-2020,20504109436.0,Churchill (Vic.),205041094.0,Churchill,21.0,Inner Regional Australia,3.0,Gippsland,,V2,PHN204,Gippsland,Latrobe (Vic.),23810.0,Gippsland,Rural,25401.0,Morwell (Eastern Victoria),21.453049316292542,146.4235875795465,-38.316104556779976
